tweet,label
Fica em casa não sai e só vai ao médico se estiver basicamente morrendo de febre e sem respirar,1.0
Mulher também estou com dor de cabeça e tosse medo,1.0
que falta de ar meu deussss,1.0
Eu nunca tive medo de morrer por falta de ar mas a ansiedade me ensinou/criou esse medo,0.0
garganta inflamada febre alta e eu vou sair sim pq eu sou teimosa,1.0
Os sintomas mais comuns do #coronavírus são semelhantes aos da gripe porém em casos mais graves apresentam problemas respiratórios e falta de ar. Nestes casos vá o mais rápido possível ao pronto-socorro.,0.0
Fui no dentista hoje mas foi caso de emergência voltei pra casa e agora estou com tosse. Devo me preocupar?,1.0
Febre e dor no corpo sai de mim pfv,1.0
Esses porra ficam tacando fogo nos mato (porque tão cansado do fogo que tá no cu)  aí além de foder a natureza  faz eu ficar com uma puta falta de ar  tão de parabéns inferno,0.0
procurem por 40 graus de febre - Twister qualquer hora. É triste.,0.0
Qualquer tosse e espirro aqui em casa já me dar medo,1.0
mas o corona virus mata de falta de ar,0.0
Qualquer tosse e eu já tô louca indo ler os sintomas,0.0
tosse ae então se é homem,0.0
Não pode tomar cloroquina. Não é provado  cientificamente   sua eficiência. Vai tomando chazinho que logo logo passa a falta de ar. Ah! FIQUE EM CASA. Só acho...,0.0
Curte que eu mando 2c® tá,0.0
Nao vou trabalhar desde quinta pois acordei com mt tosse e dor de cabeça e quem me orientou a ficar em casa foi minha chefe. Entretanto nao é aconselhavel eu ir ao hospital pois nao tive febre ou falta de ar. Sendo assim nao tenho atestado,1.0
Sim  um colaborador da nossa organização. Três dias de febre  quando foi para hospital já estava com pneumonia nos dois pulmões. 12 dias de UTI e CTI. Teve alta semana passada. Possivelmente pegou num vôo SP/Rio.,1.0
amiga ela piorou faz uns 2 ou 3 dias  mas ela não sente falta de ar. minha mãe tem lúpus então se ela pega uma gripezinha acho q aumenta td sabe?,0.0
minha ansiedade ataca de maneiras diversas pode ser como uma ligeira falta de ar ou um bombardeio de possibilidades futuras e devaneios que não me deixam nunca. o cérebro humano é fascinante! ao mesmo tempo que a criatividade flui intensamente dentro de mim no momento em que +,0.0
migo você ta tendo falta de ar?,1.0
essa porra dessa série ta tao tensa que se eu assistir deitada eu fico com falta de ar mt adrenalina slk,0.0
Pela minha experiência parece q é crime,0.0
trabalhei o dia todo de máscara no ar de 15° atacou tudo rinite falta de ar sinusite,0.0
Você vai tentar encher os pulmões. Você vai inspirar fortemente mas sentirá que ainda está com falta de ar ... E isso vai assustá-lo! Você vai tossir muito. Tanto é assim que você vai se cansar até quase desmaiar.,1.0
Quer que eu veja se você também está com febre @theblovedwizard?,0.0
Meu deus to até com falta de ar de tanto dançar #FestivalDoOrgulhoLive #AmstelEmCasa,0.0
Certeza que ela não se vacinou contra febre aftosa.,0.0
Estou com falta de ar Corona ou BBB?,0.0
Após sucesso da primeira live  @DjPedroSampaio usa a criatividade e arrasa em segunda transmissão: https://febreteen.com.br/2020/04/apos-sucesso-da-primeira-live-pedro-sampaio-usa-a-sua-criatividade-e-arrasa-em-segunda-transmissao/ RT,0.0
Oii estou com o nariz entupido e um pouco de tosse (bem pouca). Devo procurar um médico ou é apenas uma gripe?,1.0
Excelente... obrigada!!! Porque ninguém merece ter dificuldade para respirar  com essa massacra horrível e ainda ficar com os ÓCULOS EMBASSADOS...,1.0
Talvez eu esteja com gripe e falta de ar,1.0
@taniabalan cata essa tosse,1.0
que é pra ficar em casa a gente sabe mas se a empresa ta aqui funcionando normal orientou quem tiver tosse ou algo do tipo apenas trabalhar de mascara e quem ficar em casa tem que ter atestado o povo se aproveita da situação e quem se fode é o RH que tem que lidar com eles,0.0
A febre aftosa causa delírios paranóicos.,0.0
Acabei de ter uma crise de ansiedade e um desespero muito grande ao ler um perueiro escolar praticamente implorar para os pais das crianças não cancelarem os contratos cara bateu um desespero e uma falta de ar,0.0
Precisa não amiga pode ficar você e sua tosse por aí mesmo viu fofa Obrigada pela compreensão,1.0
DELIRANDO NÉ? É FEBRE AFTOSA!,0.0
Tweet me engatilhou mesmo tô com falta de ar vsf,0.0
Falta de ar está de lascar,1.0
A vacina contra a febre aftosa não serve para o #coronavirus. Depois não digam que não foram avisados.,0.0
eu fiquei com falta de ar... tive que tirar  serio! Eu só sinto ódio também e nada nunca acontece com esse porra,1.0
Abre o áudio e tosse então pra eu acreditar,0.0
minha garganta ta coçando DEMAIS e eu to com tosse........,1.0
será q eu estou com falta de ar ou eu apenas desliguei a respiração automática?,1.0
Gente... deixa eu ver se entendi direito... me ajudem por favor... A pessoa apresenta os sintomas descritos pro Corona... falta de ar... febre alta... e tals... Procura a unidade de saúde... Essa pessoa recebe atendimento médico e é mandada + #CoronavirusPlantao,1.0
Será q eu tô febre meu pai,1.0
aparentemente n tem uma música da sza q eu n saiba cantar,0.0
TO COM TOSSE DESDE DOMINGO,1.0
Nossa gay  mas acho q sinusite não ta entre os sintomas não  mas vc ta com falta de ar?,0.0
O cristiano ronaldo tbm tosse e é atleta,0.0
essa madrugada eu tive uma dor no corpo e tosse que entrei na neura que tava com corona,1.0
Haviam outros 3 suspeitas. 2 dessas pessoas eu encontrei hoje na empresa estavam reclamando que eram obrigado a usar máscara que a falta de ar era fruto do uso da mesma ou seja fodeu.,1.0
eu tô com dificuldade pra respirar por causa da ansiedade ou por causa do corona deus?,1.0
era para eu estar no autódromo de Interlagos agora corona vírus vá embora eu quero o Lollapalooza,0.0
Dor de garganta tosse e 39° de febre devo me preocupar?,1.0
Crise de ansiedade bateu que eu to até com falta de ar,0.0
eu chorei TANTO vendo milagre na cela 7  pqp eu to com a cara inchada de tanto chorar  fiquei até com falta de ar de tanto q eu chorei,0.0
Sem credibilidade? Cara na atualidade ela tem até dificuldade de respirar. Ela está no topo onde o ar é rarefeito. Todos os jornalistas estão tirando o chapéu para ela e com toda razão. Parabéns @veramagalhaes diva!!!!,0.0
eu falo assim pq sempre to com falta de ar,0.0
O que foi esse pronunciamento do Bolsonaro? Estou com covid-19 e delirando de febre ou ele falou isso msm?,0.0
minha mãe implorou p eu vir p sjc pq amanhã é aniversário dela meu pai me trouxe p eu não pegar ônibus chego aqui a bonita tá com tosse e falta de ar,1.0
Pior q tive febre essa noite,1.0
Seguimos com a respiração asmatica e tosse. Dilicia. Me da 1 tiro,1.0
Vamos lá fazer uma tosse coletiva neles,0.0
Fico ansiosa e automaticamente fico com febre,0.0
Acabei de comprar 1vidrinho de 245ml por $10 00. Tinha tb de 100ml por R$6 00. Acabou tudo. Paguei R$100 por 10 máscaras. Preciso de 1 min pq minha mãe tem sérios problemas respiratórios muita alergia e tosse frequente. E meu sobrinho de 2 anos acabou de melhorar do sarampo.,1.0
Achei que tava com coronga mas era só febre de amor mesmo ops,0.0
Calma — pode não ser . Fiquem atentas se dar febre - a febre é o agravante do covid . E também falta de ar . Se vcs melhorarem e não dar febre e nem falta de ar   só fiquem em casa quietinhas .,1.0
Vontade de arrancar minha garganta fora! 3ª vez q ela inflama em 5 semanas e com ela vem a dor no corpo febre e antibiótico enorme odeioooo quero conseguir engolir e ligar o ar para dormir gostoso,1.0
daqui a 20 minutos estaria começando o show da Charlie X,0.0
Eu tive que vir no médico pra ver minha garganta qualquer tosse que eu escuto eu já... CORONA VAIRUSSSS,1.0
Nao quero esses fãs desvairados desgraçados mental traiçoeiros(@s) diabólicos(@s) Que enquanto eu vivo vagabundos desocupados assistem e falam sozinhos mentem ser eu mas nao sao nada nunca sera !!Buzinam assoviam tosse me imitam até morrer NAO ESTOU NEM AI,0.0
Visto que o mais indicado é ficar em casa em caso de suspeita do vírus o que podemos fazer pra ir se tratando em casa? Principalmente em caso de febre...,1.0
Eu achei que tava de boa mas agora tô com falta de ar (?). Deve ser o nervoso oh deus.,1.0
A maioria já teve e nem sabe. Meu marido ficou gripado e acordava assustado a noite com falta de ar. Durou 3 dias só a noite. Um dia de febre baixa. Todos ficamos gripados na época. Sem febre. Acredito que possa ter sido esse vírus mas como saber?,1.0
horrível  tenho falta de ar de ansiedade  fico fadigada  e sempre que vejo notícias respiro muito mal.,0.0
por conta da amigdalite eu to com um pouco de dificuldade pra respirar,1.0
aí amigo não sei,0.0
eu to com dificuldade p respirar e to com o cu na mão,1.0
tosse que esquenta as costa é mó ruim,0.0
confundi mais e mas to até sentindo a febre ja,1.0
Minha cunhada ta gravida de 8 meses e com muita tosse que nervoso meu pai amado,1.0
Eu me sinto bem cara mas sla parece q estou com uma leve febre e estou meio indisposto,1.0
To com falta de ar mds olha o arrependimento da psyfly batendo,0.0
Tosse:a Eu:,1.0
Febre não assina nada em pedra. As vezes tu só eh mais suscetível a um sintoma do que outro. Se tu tá tendo DIFICULDADE de respirar falta de ar etc - vá. Não adia isso. Fodase que tu não tem febre. Tu tem uma condição respiratória no meio de uma pandemia. Isso já justifica.,0.0
Elas sofrem da febre da vaca-loca..Só pode ser doença isso gente não possível,0.0
E eu q acordei com febre AGR e minha mãe né proibiu de sair de casa,1.0
faz 4 dias q to c febre q n passa kkkkkkkkskskkk coronguei,1.0
me deu um frio horrível agora e eu tava muito quente aí eu pqp Aline busca o termômetro se eu tiver com febre já faz o velório pq a covid chegou,1.0
acordar com falta de ar STONKS,1.0
Nosso planeta é um organismo vivo como nós tem suas células suas bactérias vírus e afins qnd nós temos um corpo estranho dentro de nossos corpos ficamos com febre e jogamos nossos anticorpos pra defesa ou qnd um tumor entra em metástase por exemplo,0.0
Vamos lá: Acordei com febre e dor no corpo tive w botar moletom e meia pra dormir E q dor no corpo é mais fraqueza msm E tem um caroço q cresceu na minha garganta no lado esquerdo e ta meio dolorido É galera ...,1.0
Vai lá e tosse.,1.0
O lixo que pariu ela  diz que (nada é certo  pq ela mentiu do começo ao fim) de madrugada a Ísis estava com febre  medicou deu leite e dormiu  no outro dia acordou de manhã e a bb estava com o corpo frio e com a boca com espuma +,1.0
Será que a falta de ar que eu sinto é corona ou a ansiedade que me dá TODA VEZ QUE EU FALO COM MEUS PAIS TEIMOSOS e sem respeito,1.0
Isso é coronavirus! Somente na última semana entre os dias 15 e 21 foram estimados no sistema cerca de 2.250 casos de pessoas internadas com sintomas de uma síndrome gripal forte. Além de febre tosse e outros sintomas elas têm dificuldade de respirar.,0.0
bom dia meninas acordei com uma tosse beeem chata. é isto.,1.0
Meus vizinhos tavam discutindo sobre quem trazia mais risco pra casa e infelizmente ambas as partes parecem ser bem responsáveis pq ficam zanzando cada um com suas necessidades só espero que a tosse não venha pra casa pq faz mais de uma semana q me demiti pra não correr risco,1.0
kkkkkkkkkkkkkkkkkkkkkkkkkkkk,0.0
Ao menos minha febre acalmou.,1.0
Acordei com febre hoje é amigos foi bom conhecer vocês,1.0
Tá com febre?,1.0
Tô com tosse e febre   será que é meu fim?,1.0
Nem me fala eu tô com tosse mas não sinto os outros sintomas mas minha ansiedade as vezes me dá tanta falta de ar que acho que tô infectada aí piora e o surto vem!,0.0
,0.0
Já fala oq fiz,0.0
São infecções que passam sem detecção porque a pessoa tem sintomas pouco usuais. Eu por exemplo peguei o coronavírus e NÃO tive febre alta nem tosse. Ia passar por sinusite ou resfriado comum se não tivesse registro de contato com gente que ficou pior e foi testada.,1.0
Meu irmão tá muito gripado e com febre médica orientou quarentena pois exame para saber se é corona apenas pra casos de internação,1.0
Manoo 1 acordei cm o nariz zoado até aí ok dps febre aí o nariz parou um pouco agr dor de cabeça,1.0
temos companhia pra live: oi febre. - fodase eu vou continuar aqui SIM -,1.0
Ultimamente estou tossindo e com febre e no Facebook hoje chegaram essas solicitações de amizade será que devo me preocupar?,1.0
toma um remédio pra dor no corpo/febre fi! pra ver se vc já começa a suar issaê! e pelo amor de Deus se hidrata muito!!!,1.0
Combo da minha quarentena: tosse + cólica +sono causado pelo remédio =,1.0
Comecei a tossir e comecei a ficar quente se eu tiver dificuldade pra respirar já me despeço aqui.,1.0
é um amigo meu que tá passando mal com febre etc mas obrigada anyway anjinha &lt;3,1.0
eu com a garganta infeccionada há 1 mês já com o ouvido ruim sinusite ruim e minha mãe falou q preciso de antibiótico daí meu pai se n tá tendo febre n pode tomar kkkkkkkkkkk,0.0
o fulano falando q esse negócio de amor próprio independência de mais é coisa de jovem arrogante e q gostaria muito de ter alguém pra fazê-lo feliz compreende-lo e etc e tals pq ngm é feliz sozinho gente como niti eu tenho um ranço de idealista bixo,0.0
Em quanto tempo saiu o exame dele? Fez exame no domicílio ou ele andou pelos hospitais? Ele teve tosse seca &amp febre? Pergunto isso porque é o meu caso.,1.0
“Vai pra casa  você tá com febre...”,1.0
Espero que vc não diga que quer que ele morra de Covid19 com falta de ar e muito sofrimento  sem ter acesso a hospital já que tratasse apenas de uma gripezinha  pois isso seria muito errado.,1.0
A natureza tá dando sinal.. e já fazem ANOS de que a gente precisava mudar hábitos se quisesse continuar respirando. Estávamos acabando com o mundo. Agora ele vai acabar com a gente da mesma maneira.. com falta de ar. O mundo tá em uma única frequência uma só vibração +,0.0
medindo febre de hora em hora com uma cara de NÃO FICA COM FEBRE HEIN MARIA,1.0
Eu simplesmente acho que todos os políticos são iguais e cada um tem seu interesse pessoal e salvo raríssimas exceções   pensam apenas em seu proprio umbigo.. Veja o Dória   qual foi o interesse dele em se aliar ao Bolsonaro na eleição passada? se eleger.,0.0
O progresso dos outros não é o meu atraso né,0.0
Ellems dorme bem coberta que vc se recupera. Se acordar suada é que a febre saiu tudo do corpo.,1.0
ficar comparando a situação q a gnt ta agr com outras pandemias como a febre amarela e a peste é extremamente irresponsável e desonesto pelo simples motivo q a medicina há 100 anos ou há 7 séculos atrás era completamente outra,0.0
Tenho asma e tosse seca...como sei se minha falta de ar é o corona? #pergutacorona,0.0
Ele tá com febre? @PauloGuedesMin tava sem blazer  de máscara... e cadê a @DamaresAlves ??,0.0
Liriel tá com febre e alucinado dnv??,0.0
Ami do céu n sei eu tava bem aí do nada febre,1.0
Ontem minha mãe tava resmungando de catarro na garganta e dificuldade pra respirar fundo. Comprei inalador pra ela (o antigo quebrou domingo) e tá ficando melhor.,1.0
CRÍTICA: 'Você Nem Imagina' é a comédia romântica teen mais importante da Netflix: https://febreteen.com.br/2020/04/critica-voce-nem-imagina-e-a-comedia-romantica-teen-mais-importante-da-netflix/ RT,0.0
eu tenho preconceito com quem vai em rave,0.0
Neste momento seria bom que a falta de febre fosse um pré-requisito para poder embarcar - alto rápido de checar...,0.0
minha mãe tossindo com falta de ar e acha q ta com febre tb e NÃO QUER IR NO HOSPITAL sério ela parece uma criança fazendo birra vsf,1.0
Produtores poderão adiar a entrega da comprovação de vacinação de febre aftosa - Entrega do comprovante poderá ser feita eletronicamente. A vacinação deve continuar sendo realizada nos períodos propostos[[MORE]] Por causa da pandemia do novo...,0.0
Já faz uma semana q minha mãe tá com tosse seca porém melhorou bastante essa semana mas agora ela tá começando a espirrar... olha,1.0
No mercado aqui tem um pouco dos funcionários usando mas as caixas não. O interessante é que aqui eles estão medindo a febre de todos que entram.,1.0
Eu aqui no trampo começo ouvir um vei fila da puta reclamando que passou o dia com febre falta de ar e tosse não dá 2 minutos o vei tava rindo,1.0
E vamos de insonia gripe e febre mds to todo fudido,1.0
Uma quarentena resumida em: >to fumando mt p desestressar >to c falta de ar pq to fumando mt irritada c a falta de ar vou fumar um cigarrinho p desestressar ,0.0
tô com falta de ar e as costas doendo kkk é o coronga,1.0
Eu to retuitando Janaina Paschoal. Alguém mede minha febre pf,0.0
História - Corvinal Direito - Grifinoria RI - Sonserina SS - Lufa-Lufa,0.0
Não tenho mais febre mas ainda to tossindo muito. Eu só queria paz sabe,1.0
O Daniel entra em combustão espontânea até por discussão boba quando diz que tá com febre imagina com essa notícia do Corona...,1.0
Como cuidar da febre em casa http://revistacampinas.com.br/como-cuidar-da-febre-em-casa/ #RevistaRMC #Saúde #Health #Febre #Coronavírus #Termômetro #Temperatura #FebreEmCasa,0.0
00h30 e bateu aquela tosse seca insuportável que dói o pulmão. É amigos  acho que...,1.0
Bom dia. Dia 8. Aparentemente respiração ta 100% sem tosse tb...o dia mais normal até aqui. B domingo a todos,1.0
To com tosse credo,1.0
Eu tentei me alimentar o melhor que pode e só levantava da cama para comer tomar banho essas coisas. Eu tomava uns 3 banhos por dia que tinha vezes que suava muito de febre. Foi complicado mas deu tudo certo. Vai dar tudo certo pra você também.,0.0
Tbm acordei com tosse mas não é seca ta safe,1.0
Pode é mais indicado com vc tá com muita falta de ar e dentro de grupo de risco tipo bronquite fumante essas paradas,1.0
Pra quem tá na quarentena e quer ficar triste na base da tristeza alheia. Desliga o bbb e vai ouvir o especial do @daniduncan https://www.youtube.com/watch?v=7HdAkqBJVwk Febre de Ego humor inteligente,0.0
Ele estava com febre imunidade baixa ficou com a pele bastante irritada e tem algumas inflamações principalmente na genital anus e saco já internei e isso foi só o primeiro dia Será necessário raio x exames de sangue e medicamentos que são cobrados à parte,1.0
a partir de hj n fumo mais cigarro por 2 meses eh isso  to c falta de ar,0.0
Eu to com 3 sintomas porem sem febre e eu trabalhei fora ate segunda-feira (,1.0
Infelizmente em SP tem mais de 9mil exames sendo processados no IAL. O Ministério dispôs 30 mil pro país todo. O jeito é priorizar p/ aqueles com SRAG internados. Se sentir falta de ar procure um PS para reavaliar. Beba muita água. Cuide-se. Melhoras...,0.0
tava no ônibus voltando do trabalho e tinha um cara com uma tosse super forte e não colocava a mão na boca e teve outro que espirrou e nem ligou também as pessoas não tem educação por isso que esse país não vai pra frente,1.0
Pra encerrar o BOLETIM SANDRINHA: foi a médica dizer pra ela que ela não tinha nada que VOLTOU O APETITE parou a tosse e a dor de garganta e poucas horas depois estava BATENDO PANELA contra o governo na Medianeira. O pior é que eu também sou assim somatizo MUITO.,0.0
eu estou no hospital pq eu quase morri dormindo tendo falta de ar,1.0
eu tive um ano hardcore desde janeiro: um cisto meu inflamou  fiquei afastada  tive q drenar  foi terrível  voltei ao trabalho. uma semana após a recuperação veio uma gripe/crise alérgica acompanhada de uma tosse que desde então (início de fevereiro) não passa.,0.0
eu aqui queimando de febre de amor e você esfriou 6 graus abaixo de zerooo,0.0
nesse dia eu acordei 4 da manhã com a juliana com falta de ar passando mal 5 minutos depois tava levando ela pra vomitar no banheiro,1.0
Proibição de jogos e febre dos tribunais,0.0
tendo que trabalhar com tosse de alergia estou assustando todos os clientes,1.0
estão medindo a temperatura do pessoal do trabalho do meu namorado antes de entrarem aí a menina que trabalha do lado dele tá com febre e tosse mas mandaram ela ir para o hospital depois do trabalho qual o sentido?????? vai se foder mano que povo irresponsável,1.0
Rafa falando agora no quarto: aqui tem uma advogado duas médicas UMA cantora KKKKKKKK a Gabi assim olhando ela falar que tem apenas uma cantora,0.0
Assim como acompanhamos a febre de um paciente para saber se está se recuperando será importante acompanhar o nível de incerteza da economia daqui para frente. O mercado financeiro já tem um termômetro para isso. Trata-se do índice de volatilidade VIX da bolsa de Chicago...,0.0
e a garganta é a última coisa que pega o lance mesmo é falta de ar e tosse seca (sou médica),0.0
tosse,1.0
Ezra Miller enforca fã no meio da rua. Entenda: https://febreteen.com.br/2020/04/ezra-miller-enforca-fa-no-meio-da-rua-entenda/ RT,0.0
Bom dia. Por favor posso considerar que somente devo ligar o sinal de alerta se tiver febre? e os outros sintomas isolados? Grata. #bdsp #sp1 #sp2,1.0
Acordei 4:23 c Bernardo com febre reclamando da garganta e da cabeça,1.0
Va até a policlínica na almirante Barroso  não deixe chegar os sintomas de falta de ar pois se você piorar a policlínica irá te barrar na triagem  lá só pra casos que não estão graves,1.0
#perguntacorona Minha filha tem histórico de problemas respiratório atualmente tem 07 anos  dês de ontem está com tosse e coriza é recomendado levar ao pronto atendimento?,1.0
Sampa Crew: sem patrocínios bilionários  sem mídia training  sem estarem bêbados  com sequelas de um acidente de carro e cantando tanto na live que até aquela tosse que nos desperta medo de ser Corona Vírus vem afinada.,0.0
com febre mas seguimos,1.0
Par,0.0
Porra tô com mó falta de ar fumaça de churrasco me sufoca firme,0.0
e meu pai q tava com muita tosse no trabalho dele e o chefe dele mandou ele vir pra casa,1.0
Estava de boinhaaa lindaa dormindooo a dor de cabeça tinha passado até que minha mente começa a pensar várias coisas o coraçãozinho começou a acelerar senti falta de ar e acordei.. Olha ñ tá fácil ficar se sentindo ansiosa quase o tempo todo NÃO TÔ DANDO CONTA NÃO,0.0
sera q fumar um baseado com febre da ruim?,0.0
Eu com febre e falta de ar que nao sei se é crise de bronquite ou se tenho que correr pro hospital.....,1.0
Ai qur falta de ar ai qur vontade de cortar o cabelo toooodooo,0.0
me deram uma máscara aqui é eu não to com falta de ar não né to me sentindo sufocada vou usar isso não,0.0
tá fumando demais  bb? pq eu tô com uma tosse há semanas e é tudo obra do cigarro  que eu passei a fumar de 1 a 2 maços por dia e por isso a tosse não passa,0.0
Eu tô com febre e minha mãe tá quase organizando meu velório,1.0
Ontem eu tava com 39 de febre hoje acordei sem febre e dor de cabeça grazaDeus,1.0
Levantamos os sintomais mais comuns do coronavírus - 87% - febre 67% - tosse seca 38% - fadiga 33% - catarro 18% - falta de ar 14% - dor no corpo 13% - dor de garganta 13% - dor de cabeça 11% - calafrios 5% - náusea/vômito 4% - nariz entupido 3% - diarreia,0.0
Febre??? Amiga não brinca,1.0
Mano eu falei isso pro Sid ontem mas dessa vez eu tive muita falta de ar mano nem se compara com aquela vez aqui em casa,1.0
depois de uma semana sem vontade nenhuma de fumar vape por motivos de insolação  febre e dor no corpo  voltamos a programação normal.,1.0
Se abrirem  fiquem em casa c a desculpa q estão com tosse e febre. Um de cada vez  por 14 dias. Daí já se garantem 2 meses. É pecado?,1.0
ou foi crise de asma seguida de crise de tosse ou corona vírus  nunca saberei pq só tem câncer quem faz exame,1.0
Colega do ICB colocou um preprint discutindo que manter a febre sem tratamento no início da infecção pode melhorar o prognóstico de quem está com COVID-19. https://deepblue.lib.umich.edu/bitstream/handle/2027.42/154746/Steiner%20article.pdf?sequence=1&ampisAllowed=y,0.0
eu tava mal e aquele infeliz posta aquilo ainda fiquei com falta de ar real,1.0
Aff quero ir prai mas tenho q esperar minha tosse melhorar ainda,0.0
Acabei de ler umas coisas por aqui e só lembrando algumas recomendações: Caso você apresente sintomas relacionados ao Covid-19 (como dor de cabeça febre tosse dor no corpo) NÃO busque atendimento em pronto socorro a menos que você tenha sintomas graves (como falta de ar). +,0.0
O pior é que eu tô com uma gripe forte/bronquite leve desde semana passada a minha falta de ar voltou e a tosse também,1.0
E eu que acordei com febre e imunidade no chão,1.0
Pior que vi um médico falando pra não tomar remédio pra acompanhar a evolução da febre.,1.0
Exatamenteeeeeeee,0.0
High School Musical se junta a estrelas da Disney em show emocionante durante a quarentena: http://febreteen.com.br/2020/04/high-school-musical-se-junta-a-estrelas-da-disney-em-show-emocionante-durante-a-quarentena/ RT,0.0
Olha Tipo Ele passa por Tosse&gt; Entao ~Automaticamente~ ele passa por ar É logica basica,0.0
Amém irmãos  deus vai no proteger desse coronga sua idiota COF COF eita tosse chata ME DÁ UM ABRAÇO IRMÃO COF COF,0.0
Acordei melhor que ontem sem febre apenas com coriza (uma gripe fraca),1.0
Mais um dia em quarentena cabeça doendo e bronquite atacada... Corona não é pq nem de casa eu to saindo aaa (to sem febre é só a cabeça mesmo e a tosse),1.0
Bom dia só reforçando fiquem em casa! A máscara é por conta de uma tosse chata que me acompanha há alguns dias por conta do choque-térmico do ar-condicionado com a temperatura ambiente e também porque trabalho prestando atendimento aos motoristas aqui no CBD.,0.0
minha febre continua e eu continuo plena ignorando os sintomas,1.0
me passa a salada por favor pao por favor so mais um pedacinho TOSSE TODO MUNDO TOSSINDO,0.0
Só lembrando que isso é em caso de gripe normal. Quando eu tbm fico c/ febre cólica ou mal estar eu tbm evito tomar remédio. Mas isso não quer dizer que eu NUNCA tomo remédio... eu tomo quando eu tô morrendo mas só kkkk,0.0
tá com febre?,1.0
Dá pra diferenciar a falta de ar do corona da falta de ar da ansiedade causada pelo corona?,1.0
eu to com muita falta de ar e estou no grupo de risco (tenho asma e bronquite) to com medo e não é pouco,1.0
Jura?? Nossa! Eu to desde o dia 13 nuns picos de ficar bem mal bem mal. Tem dia que estou a todo vapor no outro não quero levantar da cama com dor no corpo canseira tosse. Ngm merece!,1.0
sabadou com febre,1.0
@gabibianco atualização dos amigos: A. Família brasileira no Texas: 4 confirmados. O pai é o único com sintomas de tosse B. Família brasileira em Barcelona: 3 confirmados. A avó foi internada com febre alta e tosse C. Família em São Paulo: 4 esperando resultado de exame.,0.0
Nas orientações que recebi da enfermeira no caso de febre só medicar com Dipirona e Paracetamol. Pelo que ela me explicou a febre do coronavirus não abaixa com facilidade.,1.0
Aí é que está ...houve um relato ontem de uma pessoa que não teve coriza e o quadro evoluiu diretamente para dores no corpo e dificuldade para respirar ...portanto ainda sem saber poderia ter contraído e contaminado,1.0
Falaram q até os leões do zoo estavam com tosse mas ñ testaram! Se os animais têm o vírus difícil ñ contaminar os humanos!,1.0
Se for a mesma dor daquele dia ele vai tirar a dor e abaixar a febre,1.0
Ausencia de um termometro pra medir a febre.,0.0
fez uns exames e uma tomografia nada me tira da cabeça que era peido encalacrado como diria @arrobapolonio,0.0
Tô com uma tosse seca e sentindo um pouco de falta de ar ...... ai ai Deus,1.0
af o último sintoma que faltava tosse chegou vai a merda virus,1.0
Sexta até ontem eu tossi muito forte é tão forte que cansa a musculatura toda pescoço e costelas. Febre se ficar na cama. Dor de garganta forte. Mas tou melhor. Azitromicina consegue reverter. Ir ao médico é p/ antibiótico pois não fazem exame. Por isso toda estatística é sub.,1.0
Se for isso vou me curar c xarope p tosse e antialérgico pq eh oq ela passou,0.0
Ai meu deus... Renata Vasconcelos com uma tosse seca no #JN ... cuidado #bonner,0.0
Aquela febre pra fechar o dia,1.0
eu to ficando quente.......... será se é febre,1.0
porra mo falta de ar vsf,1.0
Não sou uma pessoa preconceituosa deste que não tosse ou espirra do meu lado.,0.0
Saia na rua e no final do mês você vai morrer após sofrer muito com falta de ar esperando um leito de uti e não vai ter onde colocar seu corpo e sua família não vai poder te velar,0.0
O coronavirus pegou ele e deve estar delirando de febre,0.0
Quinta e sexta fui obrigada a sair de casa e ter contato com muitas pessoas agora desde ontem tô com uma falta de ar infinita por conta da ansiedade o medo de pegar esse vírus e morrer é real,1.0
edson 45 anos estava de quarentena havia 3 semanas no brás (sp). ele só saiu pra ir ao mercado no início da semana passada na terça (24) foi pro pronto socorro com falta de ar e foi mandado pra casa na quinta (26) foi entubado na uti. ontem ele morreu,1.0
#CNNtodosjuntos Minha mãe tem 75 anos tem fibrose pulmonar com frequencia tem pneumonia e nestas ocasiões não tem febre que outros sintomas posso identificar a necessidade de atendimemto médico?,0.0
“It is seldom that liberty of any kind is lost all at once” David Hume A crise do COVID-19 tem sido um campo fértil para aplicação da inteligência artificial. Por exemplo detecção de febre reconhecimento facial e… https://www.instagram.com/p/B-4m1vGJGV6/?igshid=kwz9xldeg1mr,0.0
Disney terá primeiro príncipe negro em live-action: https://febreteen.com.br/2020/04/disney-tera-primeiro-principe-negro-em-live-action/ RT,0.0
Tá ... N1N1 matou quantos ? Febre amarela matou quantos ? Quantas pessoas morrem de violência doméstica ? Assaltos ? Acidentes de trânsito ? Então agora ninguém morre de mais nada só de Covid19 hei .. eu não concordo com tudo mas sejamos justos ... né ?,0.0
febre de novo.......,1.0
páscoa obrigada por salvar a minha vida to de tpm com gripe e febre chocolate cama e frio era tudo o que eu precisava mesmo,1.0
Já que as pessoas devem ir ao hospital somente se a febre e a falta de ar persistirem ou piorarem. Até porque os hospitais já estão lotados. Ir até o local sem estar realmente ruim pode ser ainda pior.,0.0
é tem uns 10 dias já. ele correu quando começou a ter febre sabendo q teve ctt com uma pessoa doente tb. pode ser q foi mera sorte...,1.0
Meu deus acordei com falta de ar por causa de ansiedade,0.0
